nombre;url;nombre_conductor;origen;fecha_salida;destino;fecha_llegada;duracion;precio;distancia_origen;distancia_destino;auto_aceptacion;dos_asientos_detras;conductor_con_foto
/trip/carpooling/1493047564-madrid-vigo;https://www.blablacar.es/trip/carpooling/1493047564-madrid-vigo;Isaac;Madrid;2019-04-17 07:00:00;Vigo;2019-04-17 13:10:00;6,17;29,5;Un poco lejos;;True;True;True
/trip/carpooling/1493118558-madrid-valencia-1;https://www.blablacar.es/trip/carpooling/1493118558-madrid-valencia-1;Marta;Madrid;2019-04-17 07:00:00;Valencia;2019-04-17 10:40:00;3,67;24,0;Muy cerca de ti;;True;True;True
/trip/carpooling/1494575825-madrid-santander;https://www.blablacar.es/trip/carpooling/1494575825-madrid-santander;Roberto;Madrid;2019-04-17 07:00:00;Santander;2019-04-17 11:50:00;4,83;24,0;Un poco lejos;;True;True;True
/trip/carpooling/1494955211-getafe-toledo;https://www.blablacar.es/trip/carpooling/1494955211-getafe-toledo;Sole;Getafe;2019-04-17 07:00:00;Toledo;2019-04-17 07:50:00;0,83;4,0;Un poco lejos;;True;True;True
/trip/carpooling/1495118248-madrid-foz;https://www.blablacar.es/trip/carpooling/1495118248-madrid-foz;Barbara;Madrid;2019-04-17 07:00:00;Foz;2019-04-17 13:00:00;6,0;35,5;Muy cerca de ti;;False;True;True
/trip/carpooling/1496093033-madrid-oropesa;https://www.blablacar.es/trip/carpooling/1496093033-madrid-oropesa;Pedro;Madrid;2019-04-17 07:00:00;Oropesa;2019-04-17 12:30:00;5,5;30,5;Un poco lejos;;False;False;True
/trip/carpooling/1496260361-madrid-ubeda;https://www.blablacar.es/trip/carpooling/1496260361-madrid-ubeda;Chema;Madrid;2019-04-17 07:00:00;Úbeda;2019-04-17 10:30:00;3,5;15,5;Muy cerca de ti;;False;True;True
/trip/carpooling/1496661874-madrid-autol;https://www.blablacar.es/trip/carpooling/1496661874-madrid-autol;Danibaterias;Madrid;2019-04-17 07:00:00;Autol;2019-04-17 11:00:00;4,0;22,5;Muy cerca de ti;;False;False;True
/trip/carpooling/1456897121-madrid-valencia;https://www.blablacar.es/trip/carpooling/1456897121-madrid-valencia;Javier;Madrid;2019-04-17 07:00:13;Valencia;2019-04-17 10:50:13;3,83;21,5;Muy cerca de ti;;True;True;True
/trip/carpooling/1495806082-madrid-talavera-de-la-reina;https://www.blablacar.es/trip/carpooling/1495806082-madrid-talavera-de-la-reina;Fernando;Madrid;2019-04-17 07:00:58;Talavera de la Reina;2019-04-17 08:20:58;1,33;6,0;Muy cerca de ti;;False;True;True
/trip/carpooling/1490477661-madrid-el-ronquillo;https://www.blablacar.es/trip/carpooling/1490477661-madrid-el-ronquillo;Juan;Madrid;2019-04-17 07:20:00;El Ronquillo;2019-04-17 12:30:00;5,17;24,0;Muy cerca de ti;;False;True;True
/trip/carpooling/1469783470-madrid-oviedo;https://www.blablacar.es/trip/carpooling/1469783470-madrid-oviedo;Nino;Madrid;2019-04-17 07:30:00;Oviedo;2019-04-17 12:30:00;5,0;29,5;Un poco lejos;;False;True;True
/trip/carpooling/1482988466-madrid-cadiz;https://www.blablacar.es/trip/carpooling/1482988466-madrid-cadiz;Jose;Madrid;2019-04-17 07:30:00;Cádiz;2019-04-17 14:00:00;6,5;35,5;Muy cerca de ti;;False;True;True
/trip/carpooling/1487427887-madrid-sevilla;https://www.blablacar.es/trip/carpooling/1487427887-madrid-sevilla;Gonzalo;Madrid;2019-04-17 07:30:00;Sevilla;2019-04-17 12:50:00;5,33;27,5;Muy cerca de ti;;False;True;True
/trip/carpooling/1496634819-madrid-sevilla;https://www.blablacar.es/trip/carpooling/1496634819-madrid-sevilla;Alvaro;Madrid;2019-04-17 07:30:00;Sevilla;2019-04-17 13:00:00;5,5;29,5;Un poco lejos;;False;True;True
/trip/carpooling/1496484102-madrid-toledo;https://www.blablacar.es/trip/carpooling/1496484102-madrid-toledo;Jose;Madrid;2019-04-17 07:40:00;Toledo;2019-04-17 08:30:00;0,83;5,0;Muy cerca de ti;;True;False;True
/trip/carpooling/1472592507-madrid-vitoria-gasteiz;https://www.blablacar.es/trip/carpooling/1472592507-madrid-vitoria-gasteiz;Pablo;Madrid;2019-04-17 07:50:00;Vitoria-Gasteiz;2019-04-17 11:40:00;3,83;22,5;Muy cerca de ti;;True;True;True
/trip/carpooling/1478584703-madrid-algeciras;https://www.blablacar.es/trip/carpooling/1478584703-madrid-algeciras;Manolo;Madrid;2019-04-17 08:00:00;Algeciras;2019-04-17 15:30:00;7,5;38,5;Un poco lejos;;False;False;True
